driver_id,asset_class,level,as_of,source
DRV-0000331,FX,189.91136742644449,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000332,Commodities,129.55001359327971,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000333,Volatility,60.38836757249126,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000334,Rates,2.2701448133820916,2026-02-11 09:48:00.294055,Internal
DRV-0000335,Commodities,104.07403995390258,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000336,Commodities,82.93450101036997,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000337,Volatility,134.96075368650258,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000338,Rates,3.086360237475412,2026-02-11 09:48:00.294055,Internal
DRV-0000339,Volatility,110.74082230937938,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000340,Credit,117.54863985254273,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000341,Commodities,56.941525341617,2026-02-11 09:48:00.294055,Internal
DRV-0000342,FX,56.67807319975801,2026-02-10 09:48:00.294055,Internal
DRV-0000343,Commodities,79.95787713053467,2026-02-09 09:48:00.294055,Internal
DRV-0000344,Commodities,27.41327950276531,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000345,Equities,125.08081651119203,2026-02-10 09:48:00.294055,Internal
DRV-0000346,Rates,2.5295579431893227,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000347,FX,130.65421300114826,2026-02-11 09:48:00.294055,Internal
DRV-0000348,Volatility,134.76783034735155,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000349,Credit,58.72166567994383,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000350,Commodities,44.51228864221042,2026-02-08 09:48:00.294055,Refinitiv
DRV-0000351,Commodities,68.76097794552395,2026-02-11 09:48:00.294055,Internal
DRV-0000352,Volatility,106.01358908778879,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000353,Volatility,166.43871478494393,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000354,Credit,133.6913647967403,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000355,Commodities,120.00353240632323,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000356,FX,70.3195442365807,2026-02-10 09:48:00.294055,Internal
DRV-0000357,Credit,51.708139281736045,2026-02-10 09:48:00.294055,Internal
DRV-0000358,Commodities,139.51984628054524,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000359,Commodities,116.43115874329837,2026-02-11 09:48:00.294055,Internal
DRV-0000360,Credit,117.42544528542354,2026-02-11 09:48:00.294055,Internal
DRV-0000361,Commodities,73.68294223153795,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000362,Rates,3.4463527152422233,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000363,Rates,4.425432239049603,2026-02-11 09:48:00.294055,Internal
DRV-0000364,FX,143.14012307742016,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000365,Commodities,85.83820207811604,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000366,FX,89.1759707908671,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000367,FX,96.04581173194606,2026-02-10 09:48:00.294055,Internal
DRV-0000368,Commodities,167.83188017366183,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000369,FX,75.0849417578869,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000370,Volatility,185.76679123223994,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000371,Equities,142.15294614231018,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000372,FX,105.01136495862123,2026-02-10 09:48:00.294055,Internal
DRV-0000373,Credit,165.46665765578862,2026-02-10 09:48:00.294055,Internal
DRV-0000374,Equities,56.99158258538328,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000375,Commodities,63.11648005335901,2026-02-10 09:48:00.294055,Internal
DRV-0000376,Credit,111.26119053235219,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000377,Volatility,135.42792239088365,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000378,Volatility,154.22177668859183,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000379,Equities,119.13310128125634,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000380,Volatility,143.86316702338704,2026-02-11 09:48:00.294055,Internal
DRV-0000381,Commodities,83.864005573078,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000382,Equities,148.70825907081974,2026-02-11 09:48:00.294055,Internal
DRV-0000383,Credit,103.93290073848597,2026-02-09 09:48:00.294055,Internal
DRV-0000384,FX,133.33464277260754,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000385,Volatility,55.38539490603827,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000386,FX,156.74073375770067,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000387,Equities,91.09300561957504,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000388,Credit,84.31872655838646,2026-02-10 09:48:00.294055,Internal
DRV-0000389,Rates,1.4236713033468436,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000390,Credit,63.170701433020355,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000391,Commodities,72.2914146958097,2026-02-11 09:48:00.294055,Internal
DRV-0000392,Rates,3.3127725224033373,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000393,Rates,1.7804112699242074,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000394,Volatility,122.67848408517025,2026-02-11 09:48:00.294055,Internal
DRV-0000395,Volatility,67.80281827220489,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000396,Credit,95.84551122812904,2026-02-11 09:48:00.294055,Internal
DRV-0000397,Rates,1.507208577833128,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000398,Commodities,13.886990343479512,2026-02-09 09:48:00.294055,Internal
DRV-0000399,Volatility,101.86208165346983,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000400,Equities,84.35218430162766,2026-02-11 09:48:00.294055,Internal
DRV-0000401,Equities,52.24508239859192,2026-02-10 09:48:00.294055,Internal
DRV-0000402,Equities,87.95632680318005,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000403,FX,102.3491486100573,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000404,Equities,149.81195400111145,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000405,FX,57.235359723781656,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000406,FX,30.097722487401445,2026-02-11 09:48:00.294055,Internal
DRV-0000407,Rates,3.4646952315709,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000408,Volatility,46.967288924541386,2026-02-10 09:48:00.294055,Internal
DRV-0000409,Volatility,85.18552630649322,2026-02-11 09:48:00.294055,Internal
DRV-0000410,Volatility,99.89405243402024,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000411,Credit,123.43805736713128,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000412,Credit,72.1727023366675,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000413,Credit,87.58771150476927,2026-02-11 09:48:00.294055,Internal
DRV-0000414,Equities,62.58800984124897,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000415,FX,116.5730645872549,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000416,FX,85.64726996022162,2026-02-10 09:48:00.294055,Internal
DRV-0000417,Commodities,84.84196721101827,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000418,Rates,3.560920164715884,2026-02-08 09:48:00.294055,Refinitiv
DRV-0000419,FX,129.9438929381997,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000420,Commodities,137.19794129035608,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000421,Credit,72.39580513106922,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000422,Rates,1.243608089983634,2026-02-11 09:48:00.294055,Internal
DRV-0000423,Commodities,134.45117464047942,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000424,Credit,110.23503940646152,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000425,Commodities,91.01246480674996,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000426,Commodities,112.2559377143896,2026-02-11 09:48:00.294055,Internal
DRV-0000427,Credit,89.43816070543147,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000428,Rates,3.4338792596264907,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000429,FX,104.51756420136991,2026-02-10 09:48:00.294055,Internal
DRV-0000430,Credit,108.82074068944215,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000431,Rates,5.815116147897162,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000432,Credit,75.80406868639254,2026-02-10 09:48:00.294055,Internal
DRV-0000433,Rates,4.422683044988801,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000434,Rates,1.458496365053233,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000435,Credit,109.7574352674623,2026-02-08 09:48:00.294055,Internal
DRV-0000436,Commodities,149.66830197529956,2026-02-11 09:48:00.294055,Internal
DRV-0000437,FX,67.54650982147142,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000438,FX,57.99742830984796,2026-02-11 09:48:00.294055,Internal
DRV-0000439,FX,87.90520626427636,2026-02-11 09:48:00.294055,Internal
DRV-0000440,Equities,74.6460680674758,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000441,Commodities,111.0446945991397,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000442,FX,67.25899442459745,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000443,Rates,3.674331202517778,2026-02-08 09:48:00.294055,Internal
DRV-0000444,Rates,0.8762156310734082,2026-02-11 09:48:00.294055,Internal
DRV-0000445,FX,97.22252552092955,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000446,Commodities,62.04235467578435,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000447,Commodities,82.93136956800811,2026-02-11 09:48:00.294055,Internal
DRV-0000448,Commodities,132.42015365775782,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000449,FX,78.11033785748135,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000450,Commodities,92.12305867495363,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000451,Commodities,99.7633257894034,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000452,Equities,95.28004035279902,2026-02-11 09:48:00.294055,Internal
DRV-0000453,Credit,98.45171395059084,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000454,FX,43.51913336314322,2026-02-11 09:48:00.294055,Internal
DRV-0000455,Volatility,126.33557255657419,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000456,Commodities,132.06399206055482,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000457,Volatility,149.1093619735016,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000458,Equities,142.00774606792183,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000459,FX,125.8640862459427,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000460,Commodities,133.33029870443707,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000461,Equities,67.11419742103573,2026-02-10 09:48:00.294055,Internal
DRV-0000462,Rates,2.136199978967642,2026-02-11 09:48:00.294055,Internal
DRV-0000463,Equities,59.46187330656386,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000464,Equities,10.12649880761737,2026-02-11 09:48:00.294055,Internal
DRV-0000465,Commodities,95.52080887202851,2026-02-09 09:48:00.294055,Internal
DRV-0000466,Volatility,125.66638148525173,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000467,Rates,3.598666892499523,2026-02-11 09:48:00.294055,Internal
DRV-0000468,FX,140.13536199545894,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000469,Equities,147.2639992282019,2026-02-11 09:48:00.294055,Internal
DRV-0000470,FX,112.08188542129916,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000471,FX,59.29685691897188,2026-02-09 09:48:00.294055,Internal
DRV-0000472,Equities,113.260253415685,2026-02-10 09:48:00.294055,Internal
DRV-0000473,FX,49.08955430245763,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000474,Equities,121.67116337911189,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000475,Equities,93.34878405393601,2026-02-10 09:48:00.294055,Internal
DRV-0000476,Rates,2.381088382046229,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000477,Commodities,126.29134746491933,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000478,Equities,83.76289679881953,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000479,Credit,102.7645825150095,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000480,FX,126.68749736492394,2026-02-11 09:48:00.294055,Internal
DRV-0000481,Equities,102.84955561665696,2026-02-11 09:48:00.294055,Internal
DRV-0000482,Volatility,104.98948878868896,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000483,Equities,78.43769823264844,2026-02-11 09:48:00.294055,Internal
DRV-0000484,Equities,67.93997115826332,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000485,Commodities,148.58091802294288,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000486,FX,96.18447822881126,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000487,Equities,71.81982382909237,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000488,Rates,1.5366812031732162,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000489,FX,67.04995495617135,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000490,Commodities,30.48052159005702,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000491,Rates,0.673179447348945,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000492,Equities,85.23798445805585,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000493,Rates,2.7863269854244823,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000494,FX,82.73235974929712,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000495,Equities,64.62377391998209,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000496,FX,136.07629239255837,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000497,Volatility,113.69510137955876,2026-02-10 09:48:00.294055,Internal
DRV-0000498,Commodities,86.5988242380683,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000499,Rates,2.248362846632679,2026-02-09 09:48:00.294055,Internal
DRV-0000500,Credit,166.4554644689542,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000501,Rates,-0.222256241397925,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000502,Equities,131.2967644899588,2026-02-10 09:48:00.294055,Internal
DRV-0000503,Rates,2.90647880704726,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000504,Rates,2.0549168257378416,2026-02-11 09:48:00.294055,Internal
DRV-0000505,Equities,71.78484242505236,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000506,Rates,3.842702490302564,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000507,Volatility,107.42250750446135,2026-02-11 09:48:00.294055,Internal
DRV-0000508,Equities,89.50237426806513,2026-02-11 09:48:00.294055,Internal
DRV-0000509,FX,31.567028173979566,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000510,Rates,2.590680833356029,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000511,Equities,72.699160955151,2026-02-11 09:48:00.294055,Internal
DRV-0000512,Rates,3.028743284717087,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000513,Equities,38.18543714022311,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000514,Commodities,72.50343268844301,2026-02-11 09:48:00.294055,Internal
DRV-0000515,Commodities,87.25273463416897,2026-02-10 09:48:00.294055,Internal
DRV-0000516,FX,137.58803005508418,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000517,Volatility,86.81845313720771,2026-02-11 09:48:00.294055,Internal
DRV-0000518,Commodities,100.22618087215875,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000519,Equities,81.72514806849355,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000520,FX,156.50494609190568,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000521,FX,65.01672199963174,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000522,Equities,49.57944063417527,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000523,Volatility,28.52703198361629,2026-02-10 09:48:00.294055,Internal
DRV-0000524,Commodities,44.333166264544296,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000525,Equities,47.57596932359713,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000526,Credit,75.64535232622359,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000527,Volatility,68.50316558303048,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000528,Equities,74.53716532818378,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000529,Credit,90.98231142264575,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000530,FX,110.06958052918401,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000531,Volatility,83.08600617624927,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000532,Rates,1.6923407080458468,2026-02-10 09:48:00.294055,Internal
DRV-0000533,Commodities,121.30126768265197,2026-02-11 09:48:00.294055,Internal
DRV-0000534,Commodities,108.24379956969179,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000535,Equities,47.103520794150825,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000536,Commodities,127.5765298655788,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000537,Equities,96.1208380309259,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000538,FX,168.66480408803864,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000539,FX,85.19943042274996,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000540,FX,120.66350790302137,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000541,Credit,133.8276870876809,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000542,Commodities,82.79342690398975,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000543,FX,129.42546411910536,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000544,Rates,3.827341059905765,2026-02-11 09:48:00.294055,Internal
DRV-0000545,FX,149.89171163009695,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000546,Rates,3.8140828907815063,2026-02-10 09:48:00.294055,Internal
DRV-0000547,Volatility,96.25028354034268,2026-02-11 09:48:00.294055,Internal
DRV-0000548,Volatility,111.86785292672472,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000549,Rates,2.090402831298938,2026-02-11 09:48:00.294055,Internal
DRV-0000550,Equities,85.39510914274481,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000551,Equities,64.2999346903049,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000552,Equities,111.34587843093594,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000553,Equities,121.30176544161789,2026-02-11 09:48:00.294055,Internal
DRV-0000554,Equities,46.197489899267374,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000555,Credit,132.7802244648405,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000556,FX,112.61049620492865,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000557,Commodities,69.50214911228495,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000558,Commodities,57.255973541576246,2026-02-11 09:48:00.294055,Internal
DRV-0000559,Rates,0.8782513876978215,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000560,Rates,2.2829843317897436,2026-02-10 09:48:00.294055,Internal
DRV-0000561,Commodities,83.23229017119468,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000562,Volatility,69.2078522703534,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000563,Equities,143.02032835672279,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000564,Volatility,162.98603677998443,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000565,FX,148.13727158037275,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000566,Commodities,102.90349611506666,2026-02-11 09:48:00.294055,Internal
DRV-0000567,Rates,2.512886735456437,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000568,FX,93.21028893980852,2026-02-11 09:48:00.294055,Internal
DRV-0000569,FX,87.62334256154314,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000570,Commodities,149.4882255643488,2026-02-08 09:48:00.294055,Internal
DRV-0000571,Rates,1.8367888012185851,2026-02-09 09:48:00.294055,Bloomberg
DRV-0000572,Volatility,28.404899535374028,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000573,Credit,154.21001137893512,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000574,Rates,3.002754022078134,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000575,Credit,60.72582146561672,2026-02-11 09:48:00.294055,Internal
DRV-0000576,Credit,86.66488534000825,2026-02-10 09:48:00.294055,Refinitiv
DRV-0000577,FX,130.35026934272287,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000578,Rates,2.3597849732142997,2026-02-10 09:48:00.294055,Internal
DRV-0000579,Commodities,123.80842366189393,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000580,Credit,167.31466495590308,2026-02-10 09:48:00.294055,Internal
DRV-0000581,Volatility,77.58245329696241,2026-02-10 09:48:00.294055,Internal
DRV-0000582,FX,58.24624805876151,2026-02-11 09:48:00.294055,Internal
DRV-0000583,Volatility,110.47903178472703,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000584,Rates,2.5616024776295645,2026-02-09 09:48:00.294055,Internal
DRV-0000585,Rates,3.7465051153894553,2026-02-10 09:48:00.294055,Internal
DRV-0000586,Equities,175.72977348338816,2026-02-08 09:48:00.294055,Bloomberg
DRV-0000587,Equities,111.58214136304342,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000588,FX,51.82082854884738,2026-02-11 09:48:00.294055,Internal
DRV-0000589,Commodities,137.69181469834388,2026-02-10 09:48:00.294055,Bloomberg
DRV-0000590,Credit,112.30695860332425,2026-02-09 09:48:00.294055,Internal
DRV-0000591,Credit,90.5958940061682,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000592,Credit,162.00118050166904,2026-02-10 09:48:00.294055,Internal
DRV-0000593,Volatility,89.65478095960914,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000594,Commodities,59.84862304499496,2026-02-11 09:48:00.294055,Bloomberg
DRV-0000595,Commodities,109.57668252334761,2026-02-10 09:48:00.294055,Internal
DRV-0000596,FX,105.118668651477,2026-02-09 09:48:00.294055,Internal
DRV-0000597,Rates,1.8854187668323155,2026-02-11 09:48:00.294055,Refinitiv
DRV-0000598,Rates,1.3875137376018296,2026-02-08 09:48:00.294055,Internal
DRV-0000599,Volatility,103.72054831276894,2026-02-09 09:48:00.294055,Refinitiv
DRV-0000600,Commodities,102.34799032317457,2026-02-11 09:48:00.294055,Refinitiv
